bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
insertsort;974449c6411e7597efb50b22f5c66777e7925a93;248;220;390;532;713;674;519;738;61;298;823;787;285;852;541;866;172;217;389;15100;2480;312;1025;13.125000000000002;16.775;205039;516;76.6;10.1454545455;13.2545454545
insertsort;982886677a233407e0a8a61b4bf0c21d69c9b4de;279;299;513;538;610;615;475;712;61;295;741;705;454;770;669;784;135;204;339;10728;2480;308;1025;11.712500000000002;21.0375;146152;493;74.45454545449999;9.07272727273;16.4727272727
insertsort;98433d50571de5119ed637bac39236d35d35f0be;439;435;576;666;458;526;380;797;61;295;826;790;317;855;609;869;142;202;344;19004;2480;308;1025;22.375;15.75;199600;578;70.6363636364;16.863636363599998;12.5
insertsort;98c62d86fa645c82c9c0b6905d5ec4737a660592;461;461;537;580;449;666;526;763;61;295;792;756;409;821;603;835;138;197;335;10728;2480;308;1025;20.412499999999998;15.700000000000001;145650;544;71.9;15.663636363599998;12.4363636364
insertsort;98debb48bbb9116983fefb51523f5d5e8c7ad81a;324;422;577;499;716;684;526;795;61;298;824;776;363;480;742;867;160;180;340;12988;2480;312;1025;11.6375;24.525;176307;517;72.01818181819999;9.06363636364;18.9181818182
insertsort;98e7163eaa6a4af4dc0cd6b519c465701766400b;1041;1061;690;549;1460;1925;1491;1914;1556;555;2078;2069;157;2134;2064;2148;146;203;349;11132;2480;308;1025;21.375;20.25;172886;1857;67.9090909091;16.1818181818;15.9090909091
insertsort;98ff2a65b6e9bd6f47c2155f2fe0dc70f95bd255;297;356;719;530;856;817;682;919;61;295;948;902;588;408;734;991;166;203;369;18364;2480;308;1025;20.75;16.25;199016;700;72.0;15.5;12.5
insertsort;991dce85b250370d434925ee95d552bdb37757d1;239;295;477;520;621;593;453;690;61;295;719;683;460;748;661;762;128;196;324;18556;2480;308;1025;11.012500000000001;21.5;199476;471;74.6;8.70909090909;16.6909090909
insertsort;9937848f4f7936e36e18769a5df687f72920a31f;1817;334;1011;1213;2034;1993;1853;2090;61;295;2119;2072;157;412;2092;2162;1102;336;1438;10472;2480;308;1025;6.3125;16.75;145396;1871;81.1818181818;5.36363636364;13.4545454545
insertsort;99525845ef29cc61acb8fc01d69bc14f19510b04;301;289;581;605;671;671;500;788;61;298;817;771;509;473;715;860;153;211;364;19004;2480;312;1025;10.0;25.1875;226869;510;72.4090909091;8.0;19.5909090909
