bench;ind;r0;r1;r2;r3;r4;r5;r6;r7;r8;r9;sl;fp;ip;sp;lr;totalInstructions;memoryRead;memoryWrite;memoryAccess;text;data;bss;stack;rf_sdc;rf_hang;size;cycles;ft_overall;sdc_overall;hang_overall
heapsort;d078650fa6d7c02052f9bcb484fdfc20ebbc61ee;3449;2937;7320;6978;7947;1606;7807;8402;61;452;8460;8437;5733;8502;8426;8516;1439;585;2024;11688;3192;664;1025;22.6375;27.2125;149159;8068;59.2454545455;19.8;20.9545454545
heapsort;d0b1a1f1d823e35de1c57d9f7daa7b2b0e33480b;4639;6319;8522;7677;9138;9095;9024;9748;2226;1808;9769;9746;3206;9811;4623;9825;1439;584;2023;12584;3192;664;1025;24.562499999999996;26.812499999999996;149553;9377;58.1181818182;21.1090909091;20.7727272727
heapsort;d0e62673a1efd69fe702f9872b801b41d1905189;4707;6432;8568;7899;9190;9100;9113;9732;2237;1792;9767;9731;3356;9796;4672;9810;1486;631;2117;11560;3192;664;1025;25.5125;26.549999999999997;147550;9362;57.6545454545;21.8454545455;20.5
heapsort;d0f50107d2d1a7b3b4c492d1cd7b331eb7dd35f0;3773;4193;7637;7229;8500;7541;7927;8482;61;452;8603;8567;5025;8632;2580;8646;1377;630;2007;10600;3192;664;1025;22.0625;27.25;146590;8198;59.636363636400006;19.4090909091;20.9545454545
heapsort;d14ed3f522485894c53f313a393173346ad64178;14985;15590;842;1422;16559;17128;19873;16497;9987;22583;27442;26691;342;27903;27804;27917;1707;686;2393;19452;3192;668;1025;19.0;25.625;246566;27410;63.2272727273;17.0909090909;19.6818181818
heapsort;d1513cb9dd790f800d9b720aa6cfe85a75510bc9;6163;4762;7610;8224;2764;9631;9257;9640;3858;1070;9500;9907;2972;9972;9900;9986;1494;564;2058;13416;3192;664;1025;23.100000000000005;25.9125;150385;9538;59.6636363636;20.2454545455;20.0909090909
heapsort;d15a125a6a98ee9427d03a000ec5bb8311b4748f;3705;4923;7948;7649;8872;8028;8491;9064;61;452;9122;9099;5559;9164;3107;9178;1778;584;2362;11688;3192;664;1025;25.9375;27.3125;149161;8730;57.2727272727;21.7727272727;20.9545454545
heapsort;d15ab92db605e5a479373707e1456fcde378fc60;5152;8830;9266;8284;8652;3862;8983;5949;4594;9153;9440;9420;7384;9485;7304;9499;1406;599;2005;12284;3192;668;1025;24.3625;33.125;176671;8992;53.8181818182;21.0181818182;25.1636363636
heapsort;d173f57418aeecfb6d55f8fc1a1a90a063bd3a34;3757;4390;7627;7028;8327;7484;7928;8307;2107;452;8578;8555;4800;8620;2374;8634;1329;564;1893;11688;3192;664;1025;27.0625;26.125;149159;8186;56.5909090909;23.0909090909;20.3181818182
heapsort;d194675cc9f0c5ca83ceac85f65e76256fc06674;5320;7137;7218;6745;7970;7490;7805;8199;61;452;8228;8192;1742;8257;7865;8271;1547;626;2173;18492;3192;664;1025;17.875;26.9375;200164;7823;63.4545454545;16.0;20.5454545455
heapsort;d1f32bdd21cf36034b69990f3bfbd62c5420294f;8228;8153;7975;8257;2083;7901;7223;9018;61;452;9047;9011;5961;9076;3986;9090;1377;630;2007;10600;3192;664;1025;19.25;26.5625;146592;8642;62.7727272727;17.0;20.2272727273
heapsort;d1f8e627844687e845e2223e647f4cfe4e697c5e;13937;15291;553;1930;14766;16614;22689;27164;23833;24327;24757;11931;314;27235;27161;27249;1265;654;1919;11580;3192;664;1025;17.875;32.0;181428;26801;59.4090909091;16.0909090909;24.5
heapsort;d213638298a9ae8bc2e5b8410c3f4c000f60227f;3802;4436;7690;7505;8837;7847;8273;8769;61;452;8942;8906;4702;8971;5219;8985;1361;610;1971;10664;3192;664;1025;23.6875;25.9375;146654;8537;60.2272727273;20.0454545455;19.7272727273
heapsort;d27a34ff1ec374ceb3ed919b5a9219a0a2e2368e;7593;2500;7035;7196;8526;7709;8368;8852;61;452;8881;8845;5335;8910;4021;8924;1485;630;2115;10664;3192;664;1025;20.5;25.5625;146654;8476;61.8181818182;18.1363636364;20.0454545455
heapsort;d2b987dc3454b44e5b99bdec6c0fc8b2e95ad3b0;8731;1977;7233;7468;3891;8832;8549;9163;7504;455;9253;9217;2838;9282;6377;9296;1498;637;2135;18940;3192;668;1025;22.2125;31.5125;227793;8789;56.8181818182;19.2818181818;23.9
heapsort;d2bad71705f424e9ab41f6c3f808f3746a2e7c1b;3320;4791;7326;6760;8105;7308;7694;8299;61;452;8355;8332;5399;8397;1638;8411;1331;584;1915;11688;3192;664;1025;24.75;26.0625;148659;7963;58.4545454545;21.5454545455;20.0
heapsort;d2f4df42b3f448f72d5aa9a0c049568b4df87972;5529;2478;8138;7340;9386;8933;8844;9189;9521;3445;9528;9508;3770;9573;4770;9587;1514;595;2109;19708;3192;668;1025;25.75;32.25;228561;9080;53.3;22.0545454545;24.6454545455
heapsort;d3021373be2fb3d0c874ca7930012e4a930649a6;2759;5226;7898;6071;4898;6622;8463;8944;7552;452;8984;8961;5407;9026;1521;9040;1422;564;1986;11688;3192;664;1025;23.25;25.4375;148657;8592;60.0;20.0;20.0
heapsort;d30be4451fbbdfdcb20c1a0ad9b5dcc72195e1a9;3669;2103;7432;7318;4908;7590;8016;8541;61;452;8682;8646;4680;8711;8632;8725;1361;610;1971;10600;3192;664;1025;21.125;27.25;146590;8277;61.0454545455;17.9545454545;21.0
heapsort;d33b830e29e196dfe0adcc308c19ad59af438aed;4020;5274;8042;2869;6892;8292;8667;9231;3115;452;9321;9298;6666;9363;1640;9377;1813;564;2377;18300;3192;664;1025;21.125;27.0;199996;8929;60.4090909091;18.7727272727;20.8181818182
heapsort;d351b4d7f7ec78f15930c7b0f876ca2291e0e4a9;7563;7282;7940;8166;6675;8450;3913;3194;61;455;9315;9271;8751;629;7743;9358;1403;644;2047;19004;3192;668;1025;18.6875;34.0;227647;8851;57.5;16.9090909091;25.5909090909
heapsort;d36e3cb1b12f8637f4af22a48914beb7053376fa;3763;2093;7473;7249;8625;7630;8055;8589;7083;452;8722;8686;4726;8751;4962;8765;1361;610;1971;10664;3192;664;1025;27.875;26.3125;146654;8317;56.5909090909;23.5;19.9090909091
